gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
EIF4G1,16049.803001061931,0.29727457360189274,0.1517652071517017,1.9587794803636553,0.05013861767028099,0.08690921764243881,ENSG00000114867.22,1981,2,15652.075850752626,12490.48129995687
SPCS1,3573.6200944648895,-0.11160983851227085,0.14665981615210136,-0.7610117170508378,0.4466500687979373,0.5358612110591324,ENSG00000114902.14,28972,2,3349.7866622020492,3570.4717118949798
NEK4,707.7445790900306,0.24462332428660483,0.15026876053437457,1.627905383771674,0.10354494968018102,0.16012713985566202,ENSG00000114904.13,6787,2,698.1555067124025,594.28872290154
SLC4A3,113.85834061674166,0.2314590451598985,0.5077519532021515,0.45585062489705014,0.6484973970261831,0.7192687705656888,ENSG00000114923.17,6508,2,51.841260714592806,94.95602129485962
INO80D,687.2174804188966,0.0913979614929039,0.1953775815341178,0.46780168315750975,0.6399264168498817,0.7120545480859919,ENSG00000114933.16,54891,4,680.4251352404422,630.4237900599367
EEF1B2,19515.332218522897,-0.012565920320870831,0.21735539444590465,-0.05781278331234716,0.9538977556002654,0.9660647306327433,ENSG00000114942.14,1933,2,16845.53614293573,12801.845424487095
ADAM23,70.39171032920943,-1.4460907352170833,0.3951401007052422,-3.6596911643139096,2.525194036019107e-4,9.106664272606198e-4,ENSG00000114948.13,8745,6,42.91088918647319,185.44514261951693
DGUOK,1198.7332382795846,0.38220185273336166,0.17777463664989504,2.1499234082872043,0.03156127369188128,0.05893279251833178,ENSG00000114956.20,1716,2,1150.7592248222884,824.5920051866012
MOB1A,5117.7089274695345,-0.4165402577589289,0.1432861173758762,-2.907052444349769,0.0036485202321829354,0.009297588616710435,ENSG00000114978.18,55233,2,4989.514717069933,6559.653422355799
LMAN2L,862.2801858589334,-0.019275549793531382,0.12582208010174437,-0.1531968775110415,0.8782430199927187,0.9093810820160232,ENSG00000114988.12,81562,2,821.7251507254872,876.6300667357405
RTKN,2994.349053320654,1.391390679325722,0.15786174811757672,8.813982461979345,1.2077695892608942e-18,9.644557785786494e-17,ENSG00000114993.17,6242,6,2950.753202415839,1179.0235486829197
TTL,1204.8008540908816,0.17176256723357974,0.1500493813334719,1.144706933858342,0.2523305781809543,0.3355563272388776,ENSG00000114999.8,150465,2,1096.7329553537961,1117.2236683963483
IL1A,67.54135948253634,1.870444495187768,0.49517325774038995,3.7773536150217684,1.585036099983137e-4,6.031337502849381e-4,ENSG00000115008.6,3552,11,37.54316301301509,16.183865093294973
CCL20,2366.031543758898,1.59706486809642,0.41002028595674206,3.8950874451731723,9.816330918783654e-5,3.95954153339709e-4,ENSG00000115009.13,6364,8,1618.552835892458,587.3152450002158
PIKFYVE,892.532847988111,-0.2353525511242186,0.1978258701012136,-1.1896955186083864,0.23416608739778616,0.31584904090925753,ENSG00000115020.17,200576,2,845.0177915260035,944.9874683208114
KCNIP3,49.0459221144137,-2.001648592979605,0.3789837821233747,-5.281620711484658,1.2804607308341901e-7,1.0581785028410637e-6,ENSG00000115041.13,30818,5,26.572733018417367,172.2446731473193
FAHD2A,518.9916955825397,0.2830768901998164,0.14961262870974604,1.892065480307788,0.058482256924591226,0.09906185447184244,ENSG00000115042.10,51011,1,500.15557563820516,411.7428622675901
NCL,28568.744838178787,0.7188613874764611,0.1755632756421242,4.0945999944875675,4.228978692726963e-5,1.8844981741553875e-4,ENSG00000115053.17,4691,2,28386.26211496513,16716.458878464262
ACTR1B,3217.2871337198753,0.13490425808104006,0.18082200879859656,0.746061051845184,0.4556305357053206,0.5445782518999317,ENSG00000115073.8,10120,2,2884.877650513429,2770.879054971061
SLC35F5,3360.7067291388316,-0.28826599871551306,0.1628625732215664,-1.7699953587454471,0.0767279138986763,0.12444687009947213,ENSG00000115084.15,80255,2,3137.3361711287826,3606.0836097714946
ZAP70,176.0954116629352,0.14044933433809534,0.38330560463880903,0.3664160728107316,0.7140546280890823,0.7759676814985715,ENSG00000115085.14,7535,5,120.35381037822134,129.3602272597038
ACTR3,9074.93489514871,-0.2436954846306336,0.12302764132838143,-1.9808189606770517,0.04761157969516139,0.08329865670735935,ENSG00000115091.12,10096,2,8636.04156370828,10911.11975847038
STEAP3,1671.7875616251108,0.6488767598061779,0.22924966944779918,2.8304370574193087,0.004648445649107567,0.011430013944774496,ENSG00000115107.20,55240,1,1591.2392985726528,787.4787673434594
EPB41L5,1003.4824465383008,0.2823866608507474,0.16569471770540511,1.7042586798259511,0.08833277082580065,0.14013012894825194,ENSG00000115109.14,57669,4,944.5771178640515,814.9362843024596
TFCP2L1,2745.6952520409404,-1.225074472145299,0.28521680976260605,-4.2952393765464345,1.745049379253976e-5,8.586687517741087e-5,ENSG00000115112.8,29842,5,2256.8655065881776,5859.332245770998
TP53I3,873.928845043534,-0.674344205426119,0.22598469112235586,-2.9840260509549554,0.00284482549639057,0.007500238449072734,ENSG00000115129.14,9540,1,748.8117378740162,1147.070094194829
DNAJC27,140.8722105841782,-0.788141926085777,0.15499731438174116,-5.084874723343083,3.6786879914562657e-7,2.707889315017681e-6,ENSG00000115137.12,51277,2,135.46316208063547,228.66962167835067
POMC,14.127710184395537,-1.0094966220920316,0.4014150037205567,-2.51484526670754,0.011908463582147352,0.02575682159552982,ENSG00000115138.11,5443,8,8.70276202742334,25.211444102685192
STAM2,1025.6303764872407,-0.9390976947340637,0.15690464912634652,-5.985148942131478,2.1619193631903032e-9,2.7059330175461615e-8,ENSG00000115145.10,10254,3,950.3216318107183,1723.0260765033977
OTOF,30.488556830016115,1.2135166083148576,0.5929622274543517,2.0465327336694115,0.0407039853081462,0.0730611833136843,ENSG00000115155.19,9381,2,11.23216106295264,9.928094338771738
GPD2,2047.3623957321201,-0.8380488857718235,0.1596923864088193,-5.247895060108768,1.538468846286242e-7,1.2413009753133424e-6,ENSG00000115159.16,2820,1,1953.132755054476,3011.0180493022917
CENPA,419.35887609541993,1.1861108816653667,0.2089036596903839,5.6777889072087175,1.3644694953800956e-8,1.4290754871182502e-7,ENSG00000115163.15,1058,10,407.375443076859,172.43473558868436
CYTIP,270.28151552423424,-0.9821347451172928,0.35055754398957206,-2.8016363132282445,0.00508441560819027,0.012346162626699379,ENSG00000115165.10,9595,8,174.62695138030642,479.5537044435443
ACVR1,925.742943647552,0.014527744651119624,0.1353559102143114,0.10732996164051935,0.9145272158738661,0.9364396833287665,ENSG00000115170.15,90,4,904.3065932559601,918.7301338252635
TANC1,1461.2944165490667,-0.3642494910619592,0.13947274270435772,-2.6116177541160415,0.009011494801717245,0.020247790675552317,ENSG00000115183.15,85461,1,1401.1693036159622,1840.9865134499269
SLC30A3,7.449370698737939,1.0632654428654094,0.5748657138886963,1.8495892469789483,0.06437277381844361,0.10739298367168153,ENSG00000115194.11,7781,2,3.839606264054384,3.658356052202606
MPV17,1443.067193213315,0.5988905835771333,0.1532345334630842,3.9083264721226327,9.293766408436512e-5,3.766697757386776e-4,ENSG00000115204.15,4358,2,1359.3342958055232,874.3058972320675
