gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
VWA3A,93.31749917309509,-2.8884929996875317,0.3230499601256171,-8.941319783987433,3.8454981764015377e-19,2.12711870902727e-18,ENSG00000175267.15,146177,4,11.449966883702846,290.16658005028864
TP53I11,4625.727852536457,-0.869892490699305,0.13294921544202834,-6.543043430584335,6.027931510056815e-11,2.0270754483157226e-10,ENSG00000175274.19,9537,5,3574.464484548091,7258.666807164707
DOLK,1227.0510399178436,0.13539147968126244,0.08481326502922004,1.5963479254644553,0.11041113559603224,0.14370662811344795,ENSG00000175283.8,22845,2,1138.4077242084315,1094.667738713861
PHYHD1,413.1787079254536,-1.841113675618722,0.195141378035425,-9.434768239078927,3.918595676068187e-21,2.410191099281276e-20,ENSG00000175287.19,254295,2,203.00717381999613,1128.01992514295
CATSPER1,54.53291245248807,-1.6583624559127244,0.21945228783742532,-7.556824639446332,4.1302820676013035e-14,1.712620939144222e-13,ENSG00000175294.6,117144,5,21.915932188553736,126.34198928554316
CCNE2,283.06330705918765,2.1790335303578945,0.13346754944563474,16.326317066647565,6.41413590106921e-60,1.929585883571654e-58,ENSG00000175305.17,9134,8,230.7583334812673,64.00387734779795
PHYKPL,1425.8600056015268,-0.5912069406829589,0.08463437919226509,-6.985423019880678,2.8399895047420164e-12,1.0437303811229947e-11,ENSG00000175309.15,85007,1,1234.9201650931286,1987.344984997487
ANKS4B,4.748694700526389,1.6559943232255083,0.42733081019670527,3.875204604281248,1.0653514630748289e-4,2.097272141180651e-4,ENSG00000175311.7,257629,8,1.0052133708851079,1.1843533879603618
CST6,381.49976886488696,-1.2389528138148191,0.291637990954626,-4.248255893408549,2.1544122680862064e-5,4.567660414511328e-5,ENSG00000175315.3,1474,5,78.8156551622158,734.3983634994405
LSM1,822.2255790966684,1.0722847661477584,0.13462070709372634,7.965229044601635,1.6491802016419827e-15,7.43214651975188e-15,ENSG00000175324.10,27257,2,608.2824498293572,375.8323054522937
PROP1,0.6383258398918725,0.652636285765569,0.4842643999607334,1.347685862967602,0.1777594409144992,0.2213669026354979,ENSG00000175325.2,5626,5,0,0
ISX,2.8406546703528197,3.369041242522719,0.5279498314649025,6.381366261969702,1.7551496353692942e-10,5.712703898607081e-10,ENSG00000175329.13,91464,3,0,0
BANF1,7453.73728395712,0.9174280382749221,0.08825328869394311,10.395397744966822,2.601990694120184e-25,1.9789747740865284e-24,ENSG00000175334.8,8815,4,7100.231701109,4022.2337271770643
APOF,1.9027606370880519,0.9521024961459241,0.3203894301014313,2.971703828820134,0.0029615221904691967,0.004914653180635079,ENSG00000175336.10,319,12,1.0525027487282317,0.6453126467474835
CHRNA7,65.06825961298033,1.9017943433862632,0.23283933635458512,8.167839563372011,3.139610601332786e-16,1.477332891461805e-15,ENSG00000175344.19,1139,5,40.83535643419758,12.691000069586881
TMEM9B,3124.8298577519136,-0.6544575084440747,0.07552822189716951,-8.665072366394488,4.512262894201497e-18,2.358065614577377e-17,ENSG00000175348.11,56674,4,2769.314611872323,4562.643976771393
PTPN2,2664.7080296781614,0.26822219099653155,0.07024064699338507,3.818617886902315,1.342014492698428e-4,2.6126715754061736e-4,ENSG00000175354.20,5771,8,2582.277923066518,2078.1639907821477
SCUBE2,580.4088865769322,-0.5295575083435946,0.19524538856724946,-2.7122664060318953,0.006682486225725071,0.010579789110313518,ENSG00000175356.14,57758,7,350.636381941778,690.9603118433099
EIF1AD,1723.8544575320311,0.46111808236155327,0.05622057359268423,8.201945531583064,2.365274693152808e-16,1.1215637138150784e-15,ENSG00000175376.9,84285,2,1696.51759458631,1268.6846635055524
SMAD2,5684.63011571303,0.07540705185495304,0.07865957324762737,0.9586506605822142,0.3377347620209651,0.39246467305409566,ENSG00000175387.16,4087,5,5168.532810341361,5393.4275248371405
EIF3F,7592.403478874962,-0.02060729440635226,0.07031015350269477,-0.2930913016078459,0.7694523652908231,0.8010230355453438,ENSG00000175390.15,8665,2,7054.319776664755,7593.367545115535
ZNF25,582.95199220172594,-0.9512921318812574,0.08169124974208028,-11.644969747491007,2.4340801508025294e-31,2.4588152804645874e-30,ENSG00000175395.16,219749,12,513.1744950657259,986.3917589202886
ARL10,636.0667017117077,0.8116577428744022,0.13411040063418989,6.052161048182564,1.4291548293057092e-9,4.359928676445304e-9,ENSG00000175414.7,285598,8,583.1330488331213,336.894925059157
CLTB,4431.751375946103,0.2728169663874588,0.11953104279136072,2.2823942635860366,0.022466073710856495,0.032936795892436616,ENSG00000175416.16,1212,2,3620.184684856035,3722.0350043521016
PCSK1,157.51814436444494,2.840307757818434,0.24025413879704113,11.822097101177654,3.0009831028821e-32,3.1691675292791876e-31,ENSG00000175426.11,5122,4,74.42637041073775,13.62632850609611
LPL,1899.282549212801,-3.864404913979888,0.21672162218845265,-17.831192268483267,4.0469815768702016e-71,1.7205524774226888e-69,ENSG00000175445.17,4023,8,410.13501133388064,11612.362537252246
RFESD,43.61137224764043,0.16028481510762374,0.10071508111686477,1.5914678648934137,0.11150432186954638,0.1449735842485487,ENSG00000175449.14,317671,2,38.93557382551957,34.611818371600584
CCDC14,2356.1654535004127,0.786701672439034,0.11806959784460047,6.663033387091453,2.6823269475870025e-11,9.248364879439972e-11,ENSG00000175455.16,64770,4,2077.4046062017674,1263.6178190744472
TBC1D10C,614.7891187192425,-1.2487822642219355,0.17102247563933773,-7.30186052770889,2.838153943439771e-13,1.1176096774310623e-12,ENSG00000175463.12,374403,11,372.49394372066973,1168.5935945970123
SART1,4716.812460791972,0.3555110788565991,0.0815780033364673,4.357928170787642,1.3129945773953903e-5,2.851149157773844e-5,ENSG00000175467.15,9092,2,4557.97625317964,4130.424989084911
PPP2R2D,1652.7792121669524,0.05015610744608748,0.06194311196012013,0.80971242578801506,0.4181054747603542,0.4740794243914483,ENSG00000175470.20,55844,2,1572.2710563226947,1600.0133660885588
MCTP1,650.4124258372799,-1.050439173051452,0.151434015690183,-6.936613073779491,4.016118187591593e-12,1.4630373363914706e-11,ENSG00000175471.19,79772,2,460.0353275710995,1178.2232048271103
POLD4,340.3222432734435,-0.16056908923013047,0.09472515139014244,-1.6951051212238029,0.09005548091189797,0.1192798191705529,ENSG00000175482.9,57804,2,297.05893558870224,366.5566122779481
