gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,Entrez,Phylostrata,cancer_median,normal_median
ABCC10,1298.008011011399,0.07147777385411622,0.2573091440370781,0.2777894820707044,0.7811739656340231,0.8613093417072445,ENSG00000124574.15,89845,1,1208.6684905714828,1161.430123773078
PEX6,1924.1132596472064,-0.44242050564568053,0.30176524894786666,-1.4661081989666531,0.14261881242762076,0.27363354642472215,ENSG00000124587.14,5190,2,1895.8932766357948,2427.375115656844
NQO2,1211.0860569340302,-2.2464794762140077,0.43158113500044387,-5.205230938121744,1.9375549570530893e-7,4.391477715767414e-6,ENSG00000124588.21,4835,1,931.9093348256486,5940.2386444642225
OARD1,1400.6271971257383,0.16917709300207245,0.23172854582392033,0.7300658293977393,0.4653499470319793,0.6162867402332467,ENSG00000124596.17,221443,1,1360.0530572582256,1284.8782516158303
UNC5CL,48.02127678694791,0.1677212373780827,0.5813592886900221,0.28849842195866393,0.7729652382825083,0.8555433659481512,ENSG00000124602.10,222643,11,37.74959654614483,40.31678006434393
AARS2,1205.504873008242,0.4850391269966098,0.2323923011184264,2.087156608296741,0.036873980387725436,0.10262605562498137,ENSG00000124608.5,57505,1,1104.6289094703368,944.3397959979516
ZNF391,310.8607569157653,0.6279170274320033,0.4144925265779686,1.5149055463461734,0.12979632560051033,0.2558841847552918,ENSG00000124613.8,346157,12,289.28084863931434,164.77292721949257
RPS10,32.748352913921266,-0.3213440696630319,0.4886049915253083,-0.6576766001916443,0.5107459615592127,0.6553556009523828,ENSG00000124614.16,6204,2,25.799118713760265,37.37617799984876
MOCS1,1129.310663231363,-0.9027023210245065,0.31775035361441334,-2.8409168101821414,0.004498404528030244,0.020884704084892153,ENSG00000124615.20,4337,1,1007.8489296645226,2005.3215823308458
MED20,669.4586812333846,-0.4129541038071919,0.18533518725653683,-2.228147336293944,0.025870691572809315,0.07880195212794174,ENSG00000124641.16,9477,4,641.3540614110675,899.2394857829754
OR2B6,3.0781975142964155,0.4684299626747325,1.1300131216189226,0.4145349763758782,0.6784823573936801,0.787169914686762,ENSG00000124657.1,26212,10,1.681720729700141,2.076454333324931
TBCC,1745.226152201102,0.9780226390721399,0.2567316230907963,3.809513714351622,1.392403833941148e-4,0.0012506188202637807,ENSG00000124659.7,6903,2,1670.7895449570901,904.4981962261508
SPDEF,9.083504358915432,3.6843691119527944,1.3004046929676407,2.8332480895195262,0.004607760962617791,0.021276053338845358,ENSG00000124664.11,25803,6,5.640482560341921,0.6921514444416437
TCP11,16.164856061185812,2.0937125445029903,0.8278031488110666,2.5292396477472785,0.011430994669925138,0.04252694351703623,ENSG00000124678.20,6954,9,11.621818084150066,2.7686057777665747
MAD2L1BP,1207.8045094112024,0.7053742218958375,0.2345446922081769,3.0074192481395503,0.002634761147189476,0.013610584321845101,ENSG00000124688.14,9587,4,1157.1996961226953,759.0072072983008
APOBEC2,45.55699163379828,0.9198102792788654,1.3101227531839448,0.7020794631979966,0.4826296089636303,0.6316166432545612,ENSG00000124701.5,10930,8,7.409421025266457,29.070360666549035
GNMT,38.078445959130626,0.6505808876226932,0.5016210836880045,1.2969568241420606,0.19464604294411317,0.3396122475732677,ENSG00000124713.6,27232,1,31.27077693509074,22.78774525375961
DNAH8,6.932793084127978,4.130313800513738,1.3668046895494625,3.0218756433117053,0.002512137285831771,0.013139472353489773,ENSG00000124721.18,1769,2,4.575708672259979,0
TREM1,61.34908401165598,0.6601070026357455,1.1331542511540706,0.5825394044662974,0.5602034076176018,0.6941893334365239,ENSG00000124731.13,54210,11,21.683594854565012,52.603509777564916
MEA1,2511.4169432365043,0.2924654148869988,0.21002218131186196,1.3925453638285799,0.16375731465502036,0.3012230817324625,ENSG00000124733.5,4201,4,2365.810552715015,2000.1799534510828
KLHL31,23.565731072082976,-2.814377619243732,0.7746661008657565,-3.6330202342640545,2.8012304208905036e-4,0.002226835102463864,ENSG00000124743.6,401265,8,14.314564688916077,142.5831975549786
COL21A1,281.04315838682527,2.4270101673046978,0.8379395150363008,2.896402572922648,0.0037746782894933907,0.018109922521299514,ENSG00000124749.17,81578,8,167.47838605433986,62.29362999974793
CDKN1A,9354.61365743258,0.5202011038577569,0.5443314097809231,0.9556698263418641,0.3392390714748074,0.4992090848503049,ENSG00000124762.14,1026,8,7954.304348737567,6923.968750180805
SOX4,2467.304807264568,1.578453412599133,0.47415245031951736,3.328999800666346,8.71584667593668e-4,0.0056298300387293086,ENSG00000124766.7,6659,3,2106.4948175211725,701.1613924233726
GLO1,5182.040245303168,-0.14016843267309503,0.270930200303633,-0.5173599418448275,0.6049049175924608,0.7311790801447703,ENSG00000124767.7,2739,1,4839.240729370826,5650.1101529226835
CPNE5,446.85019453690984,3.1864196983107753,0.6692644603467681,4.76107710345143,1.9256245628440025e-6,3.317616636132342e-5,ENSG00000124772.12,57699,2,329.8029798497066,52.336904356512974
RREB1,1127.4081602896442,-1.5586553945368151,0.309255001793756,-5.040032935591101,4.65451736947339e-7,9.531553332487393e-6,ENSG00000124782.20,6239,6,1037.0309961307976,2725.7649130458612
SSR1,7343.243606112864,-0.2878420928231882,0.22714659409518065,-1.2672084913700024,0.20508075035198897,0.35203015565935164,ENSG00000124783.14,6745,2,6976.654772984168,9861.77378040454
RIOK1,939.0372692204315,0.08042884670035347,0.22087318214946872,0.3641403900538992,0.7157531773103547,0.8147214460677046,ENSG00000124784.9,83732,1,917.5533809823145,978.1201424306048
NRN1,1210.4966671205025,2.6602367899986343,0.9523680901964535,2.7932863536512267,0.005217548191324686,0.02332286501224984,ENSG00000124785.9,51299,8,491.8512891079616,200.031767443635
SLC35B3,1308.1842742431795,0.7777304760226922,0.3335421334178347,2.331730831284257,0.01971485580158914,0.06422746487099873,ENSG00000124786.12,51000,2,1214.1074893443554,811.893644330048
RPP40,199.12096579869942,-1.668486794237655,0.3936922451400876,-4.238048411758674,2.2547115749530284e-5,2.770328511435708e-4,ENSG00000124787.14,10799,2,166.4940525688342,617.3990884419461
DEK,2319.3354974896192,-0.5888460101104903,0.2528893315346385,-2.328473117221378,0.019886995099649918,0.06460044999090826,ENSG00000124795.17,7913,2,2263.5765255348724,3202.5546598937544
EEF1E1,433.15129203424164,0.31494964798696734,0.312586961999903,1.0075584917936056,0.31366646424097455,0.47277802266472946,ENSG00000124802.12,9521,2,389.5555034158282,337.7699048875221
RUNX2,195.05994334808943,1.3753102075419297,0.7657599248728842,1.7960070289265013,0.0724933991566825,0.16813499094048406,ENSG00000124813.23,860,6,114.51651751132862,72.81656258297457
LRRFIP1,4969.80028995688,0.9670513269288913,0.2614744351408087,3.6984545980876358,2.1691613968773056e-4,0.0017978369045006167,ENSG00000124831.19,9208,8,4779.342377537728,2722.2591060837444
RAB17,26.647352618735496,0.7534691014839118,0.6931660670878832,1.0869965182360593,0.2770383484359375,0.43299220559497614,ENSG00000124839.13,64284,8,20.029211611969963,17.30378611104109
CXCL6,1.8560099546496924,-0.38079671128289444,1.770199447340585,-0.21511514527641215,0.8296775460884273,0.8949438518394056,ENSG00000124875.10,6372,13,0,2.076454333324931
EREG,6.944787832830662,-0.09492621046451825,1.5939148143413502,-0.059555385024603336,0.9525097528496448,0.9722221167503443,ENSG00000124882.4,2069,9,1.1495905870552068,8.305817333299723
MYRF,34.65844039626748,-1.3886622015677565,0.6154158489540092,-2.25646155185635,0.024041740585193067,0.07470112253256417,ENSG00000124920.14,745,4,24.920873187500234,91.15098101503844
SCGB1D2,50.8660136798828,-0.40448399613343855,1.3121465490196063,-0.3082612962977771,0.7578835140271087,0.8449975237530806,ENSG00000124935.4,10647,10,9.92483849697596,73.62194620445413
AHNAK,13090.261411251084,0.13043024267137016,0.5581603207564043,0.2336788156037579,0.8152343351658712,0.8851585080166162,ENSG00000124942.14,79026,2,11191.942646863197,12233.182513939728
EMC3,2410.4511761125705,-0.719962234775153,0.2999661535066298,-2.40014490421247,0.01638858285406763,0.05586636165415559,ENSG00000125037.12,55831,2,2284.155516367835,3639.3322948741625
SSUH2,76.40368889434633,1.2704767292720263,0.5991159392385845,2.120585759889268,0.033956677528860994,0.09652586141994032,ENSG00000125046.15,51066,2,61.910988228816656,33.3051661401102
WNT1,2.435311594394597,0.6769351241109949,1.0905304451255748,0.6207393173998417,0.5347711556611705,0.6742567051827643,ENSG00000125084.12,7471,5,1.6753290800533407,0
SH3TC1,1022.3998159101926,0.8018516390399574,0.6651960180326847,1.205436619135862,0.22803479202410587,0.3789039158423442,ENSG00000125089.17,54436,8,663.5841193897413,641.562674067386
CNOT1,2951.655553970225,-0.5247808230434613,0.5285253944634388,-0.9929150586533708,0.3207513506005915,0.480175724668678,ENSG00000125107.18,23019,2,2934.127468561885,4403.126518689244
LRRC29,469.15821819235316,0.7529698534903415,0.38379181631283643,1.9619226400507213,0.049771491520730043,0.12849493719120186,ENSG00000125122.15,26231,6,402.33936495272116,288.99073275118036
BBS2,2522.5583460717185,-1.9943634584588033,0.2628447181382281,-7.587610938447629,3.258575922746249e-14,2.897960187295664e-12,ENSG00000125124.13,583,2,2242.3299888797706,8631.038183663206
MT2A,7897.540812965458,-3.754960458194008,1.0741280998036096,-3.4958218287749423,4.7260415376371243e-4,0.0034104484861432966,ENSG00000125148.7,4502,8,1917.2994448798956,72187.24274659678
C16orf70,694.6520225523914,0.24364665789802975,0.24348770066717604,1.000652834744499,0.3169946771969497,0.4760321842830084,ENSG00000125149.12,80262,2,702.2034887713894,540.5702781089237
GOT2,6259.495318738854,-0.41630465549429113,0.18428568890946187,-2.2590178215022347,0.023882276325214558,0.07437370128801718,ENSG00000125166.13,2806,1,6133.241716202464,8443.555470743611
DOK4,3147.6187614165497,2.185869887206528,0.4623682961095056,4.727551403500284,2.2724354630183095e-6,3.8395661677319016e-5,ENSG00000125170.11,55715,8,2784.3187270701974,615.3226341086212
PIWIL1,6.03923945359709,1.1094044970753394,0.9935432290089793,1.1166142193751623,0.26415930918282016,0.41894015440712884,ENSG00000125207.7,9271,2,3.7047105126332287,2.2755175807179553
GPR18,6.300849357285656,1.2879619534905957,0.8386692365673546,1.5357209938475642,0.1246068238573729,0.24861018186314682,ENSG00000125245.13,2841,8,4.575708672259979,3.5058069621168633
CLYBL,215.58767584518864,-1.4323891783808782,0.48191944497010986,-2.9722585243882813,0.002956176492454063,0.014932739674857257,ENSG00000125246.15,171425,1,187.6312177111231,548.3997369530273
RAP2A,1942.545192557259,0.4939561802584318,0.27968189354391865,1.7661357122529118,0.07737308333489679,0.17644662036236494,ENSG00000125249.7,5911,2,1869.6672533395283,1353.2414873771093
ABCC4,566.9378228356647,1.2551931039470308,0.6008184741082787,2.089138663404051,0.036695242853373763,0.10230697982627514,ENSG00000125257.16,10257,1,482.13474773219053,84.13936709080471
EFNB2,1110.5714268191791,0.7555977833659138,0.5615354466870566,1.345592318034035,0.1784340304595259,0.31968859870127647,ENSG00000125266.8,1948,5,829.2985013671121,678.373647169613
SOX21,3.0633333950694754,2.99681858278225,2.069927004729752,1.4477894997913283,0.1476759302514866,0.28072155188065046,ENSG00000125285.6,11166,6,0,0
TM9SF2,11919.196860750739,0.6497882903501072,0.2736553829499832,2.374476552755664,0.01757385233811181,0.05883631629664854,ENSG00000125304.10,9375,2,11512.18190153614,7303.273675314278
KIF25,7.0876790062502115,1.5393935257763507,1.0204527883756678,1.5085396828859867,0.1314164583113606,0.2580611708351644,ENSG00000125337.19,3834,5,4.670562809480583,1.7529034810584316
